starting round 0
clients:  [69 45 92 96 67 16  7 35 73 11 15 47 49  2 76 95 43 59 70 72 91 42 89 66
 19 17 13 97 64 52 50 44 87 48 26 20 71 53 77  1 58 74 61 40 25 81 86 88
 83  0]
round 10, starting client 3/50, id: 14
round 10, starting client 4/50, id: 88
round 10, starting client 5/50, id: 38
round 10, starting client 6/50, id: 63
round 10, starting client 7/50, id: 39
round 10, starting client 8/50, id: 47
round 10, starting client 9/50, id: 10
round 10, starting client 10/50, id: 72
round 10, starting client 11/50, id: 48
round 10, starting client 12/50, id: 93
round 10, starting client 13/50, id: 50
round 10, starting client 14/50, id: 11
round 10, starting client 15/50, id: 99
round 10, starting client 16/50, id: 13
round 10, starting client 17/50, id: 40
round 10, starting client 18/50, id: 34
round 10, starting client 19/50, id: 68
round 10, starting client 20/50, id: 24
round 10, starting client 21/50, id: 15
round 10, starting client 22/50, id: 12
round 10, starting client 23/50, id: 70
round 10, starting client 24/50, id: 77
round 10, starting client 25/50, id: 42
round 10, starting client 26/50, id: 54
round 10, starting client 27/50, id: 16
round 10, starting client 28/50, id: 98
round 10, starting client 29/50, id: 80
round 10, starting client 30/50, id: 45
round 10, starting client 31/50, id: 23
round 10, starting client 32/50, id: 66
round 10, starting client 33/50, id: 90
round 10, starting client 34/50, id: 75
round 10, starting client 35/50, id: 83
round 10, starting client 36/50, id: 97
round 10, starting client 37/50, id: 22
round 10, starting client 38/50, id: 82
round 10, starting client 39/50, id: 25
round 10, starting client 40/50, id: 62
round 10, starting client 41/50, id: 21
round 10, starting client 42/50, id: 1
round 10, starting client 43/50, id: 96
round 10, starting client 44/50, id: 43
round 10, starting client 45/50, id: 51
round 10, starting client 46/50, id: 7
round 10, starting client 47/50, id: 53
round 10, starting client 48/50, id: 46
round 10, starting client 49/50, id: 76
round 10, starting client 50/50, id: 91
round 10, validation acc: 0.9236
starting round 11
clients:  [93 35 21 94 96 58 76 36 45 56 12 15 32 26 22 69 27 95 46 51 65 79 71 11
 44 33 39 29 54 24 81 49 23 64 87  7  2 85 19 31  9  4  5 18 84  3 92 47
  1 66]
round 11, starting client 1/50, id: 93
round 11, starting client 2/50, id: 35
round 11, starting client 3/50, id: 21
round 11, starting client 4/50, id: 94
round 11, starting client 5/50, id: 96
round 11, starting client 6/50, id: 58
